Price,URL,Type,Location,Bedrooms,Bathrooms,Parking Spaces,Erf Size,Floor Size
865000,https://www.property24.com/for-sale/cafda-village/cape-town/western-cape/10191/114602529,3 Bedroom House,Cafda Village,3,1,2,198,
1395000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114634442,0.5 Bedroom Apartment,Cape Town City Centre,0.5,1,,,43
1150000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114233553,2 Bedroom Apartment,Zonnebloem,2,1,1,,64
700000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114910284,2 Bedroom Apartment,Maitland,2,1,1,,54
850000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/112322615,0.5 Bedroom Apartment,Zonnebloem,0.5,1,1,,34
850000,https://www.property24.com/for-sale/manenberg/cape-town/western-cape/8718/113979318,3 Bedroom House,Manenberg,3,1,2,390,
1495000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114608173,1 Bedroom Apartment,Pinelands,1,1,1,,64
1300000,https://www.property24.com/for-sale/athlone/cape-town/western-cape/8734/114755504,2 Bedroom Apartment,Athlone,2,1,1,,54
1150000,https://www.property24.com/for-sale/kenilworth/cape-town/western-cape/8669/114459471,1 Bedroom Apartment,Kenilworth,1,1,1,,32
1450000,https://www.property24.com/for-sale/bridgetown/cape-town/western-cape/8723/114779429,2 Bedroom House,Bridgetown,2,1,4,305,
950000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114535793,2 Bedroom Apartment,Muizenberg,2,1,1,,45
550000,https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/114869891,3 Bedroom House,Philippi East,3,1,1,160,
900000,https://www.property24.com/for-sale/knole-park/cape-town/western-cape/16285/112869441,2 Bedroom Apartment,Knole Park,2,1,1,,56
450000,https://www.property24.com/for-sale/bishop-lavis/cape-town/western-cape/8121/114977165,1 Bedroom House,Bishop Lavis,1,1,,,
995000,https://www.property24.com/for-sale/retreat/cape-town/western-cape/9034/114421416,2 Bedroom House,Retreat,2,1.5,1,148,
900000,https://www.property24.com/for-sale/ottery-east/cape-town/western-cape/16453/112631670,2 Bedroom Apartment,Ottery East,2,1,1,,47
1375000,https://www.property24.com/for-sale/ottery/cape-town/western-cape/10090/113247973,Industrial Property,Ottery,,,,,
1270000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/112322622,1 Bedroom Apartment,Zonnebloem,1,1,1,,58
550000,https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/114767137,3 Bedroom House,Philippi East,3,1,1,160,
1195000,https://www.property24.com/for-sale/claremont-upper/cape-town/western-cape/14225/114779839,1 Bedroom Apartment,Claremont Upper,1,1,1,,42
1130000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114641459,1 Bedroom Apartment,Woodstock,1,1,1,,24
1395000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114553822,1 Bedroom Apartment,Zonnebloem,1,1,1,,46
1475000,https://www.property24.com/for-sale/kensington/cape-town/western-cape/8010/114616272,3 Bedroom House,Kensington,3,1,5,459,
850000,https://www.property24.com/for-sale/heathfield/cape-town/western-cape/10207/114740886,1 Bedroom Apartment,Heathfield,1,1,1,,
1130000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114253742,0.5 Bedroom Apartment,Woodstock,0.5,1,,,25
649000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114566048,2 Bedroom Apartment,Belhar,2,1,1,,40
649000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114707108,2 Bedroom House,Pelican Park,2,1,,84,
729999,https://www.property24.com/for-sale/surrey-estate/cape-town/western-cape/8762/114516163,2 Bedroom Apartment,Surrey Estate,2,1,1,,57
1100000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114769675,2 Bedroom House,Belhar,2,2,2,,
1199999,https://www.property24.com/for-sale/retreat/cape-town/western-cape/9034/114643472,2 Bedroom House,Retreat,2,2,2,221,
1250000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114553568,0.5 Bedroom Apartment,Woodstock,0.5,1,1,,32
839900,https://www.property24.com/for-sale/cape-farms/cape-town/western-cape/12693/112831674,2 Bedroom Apartment,Cape Farms,2,1,,,49
1330000,https://www.property24.com/for-sale/tokai/cape-town/western-cape/9044/114701127,1 Bedroom Apartment,Tokai,1,1,1,,45
1180000,https://www.property24.com/for-sale/montana/cape-town/western-cape/8165/114806161,3 Bedroom House,Montana,3,2,4,461,
655000,https://www.property24.com/for-sale/browns-farm/cape-town/western-cape/16526/114727462,3 Bedroom House,Browns Farm,3,1,4,252,
459000,https://www.property24.com/for-sale/kensington/cape-town/western-cape/8010/115047253,2 Bedroom House,Kensington,2,1,1,102,
795000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114509895,2 Bedroom Apartment,Zonnebloem,2,1,1,,34
1395000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114603289,0.5 Bedroom Apartment,Cape Town City Centre,0.5,1,,,43
995000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114786701,1 Bedroom Apartment,Zonnebloem,1,1,2,,46
1395000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114508155,1 Bedroom Apartment,Cape Town City Centre,1,1,,,43
620000,https://www.property24.com/for-sale/ndabeni/cape-town/western-cape/8014/114662800,1 Bedroom Apartment,Ndabeni,1,1,1,,38
820000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/112811304,2 Bedroom Apartment,Muizenberg,2,1,1,,43
1330000,https://www.property24.com/for-sale/tokai/cape-town/western-cape/9044/114935592,1 Bedroom Apartment,Tokai,1,1,1,,45
1450000,https://www.property24.com/for-sale/capricorn/cape-town/western-cape/12788/113545793,3 Bedroom Townhouse,Capricorn,3,1,2,,72
1100000,https://www.property24.com/for-sale/costa-da-gama/cape-town/western-cape/13856/113542610,2 Bedroom Apartment,Costa Da Gama,2,1,1,,56
655000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114623142,2 Bedroom Apartment,Belhar,2,1,1,,38
1499999,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114521119,0.5 Bedroom Apartment,Cape Town City Centre,0.5,1,1,,35
1350000,https://www.property24.com/for-sale/capricorn/cape-town/western-cape/12788/113763227,2 Bedroom Apartment,Capricorn,2,1,1,,63
685000,https://www.property24.com/for-sale/greenville-garden-city/cape-town/western-cape/16424/114632084,2 Bedroom House,Greenville Garden City,2,1,2,200,
1300000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114488157,1 Bedroom Apartment,Woodstock,1,1,1,,36
460000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114560752,1 Bedroom Apartment,Wynberg,1,1,1,,30
1149000,https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/110868119,1 Bedroom Apartment,Salt River,1,1,,,66
895000,https://www.property24.com/for-sale/kenilworth/cape-town/western-cape/8669/114486259,1 Bedroom Apartment,Kenilworth,1,1,,,56
950000,https://www.property24.com/for-sale/bishop-lavis/cape-town/western-cape/8121/114812899,2 Bedroom House,Bishop Lavis,2,1,7,,
995000,https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/114550475,0.5 Bedroom Apartment,Salt River,0.5,1,1,,39
650000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/113022532,2 Bedroom Apartment,Maitland,2,1,1,,50
1495000,https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/114374572,3 Bedroom House,Salt River,3,1,,127,
1399500,https://www.property24.com/for-sale/lotus-river/cape-town/western-cape/10212/114706399,4 Bedroom House,Lotus River,4,1.5,2,586,
840000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114664384,2 Bedroom Apartment,Wynberg,2,1,1,,55
260000,https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/114914081,1 Bedroom House,Philippi East,1,1,5,179,
950000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/112003739,1 Bedroom Apartment,Woodstock,1,1,,,39
1476000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/111753118,Industrial Property,Maitland,,,,,
1399500,https://www.property24.com/for-sale/lotus-river/cape-town/western-cape/10212/114895294,4 Bedroom House,Lotus River,4,1.5,2,586,
1125000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/112593313,1 Bedroom Apartment,Observatory,1,1,1,,41
1119000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114854759,0.5 Bedroom Apartment,Cape Town City Centre,0.5,1,,,24
1390000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/111807863,0.5 Bedroom Apartment,Cape Town City Centre,0.5,1,,,43
1450000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114709071,1 Bedroom Apartment,Cape Town City Centre,1,1,1,35,
1400000,https://www.property24.com/for-sale/mouille-point/cape-town/western-cape/11018/114503544,1 Bedroom Apartment,Mouille Point,1,1,,,63
1499000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114471828,3 Bedroom House,Maitland,3,1.5,2,161,
799000,https://www.property24.com/for-sale/guguletu/cape-town/western-cape/8696/114622205,4 Bedroom House,Guguletu,4,2,2,,189
1143000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/111665027,0.5 Bedroom Apartment,Woodstock,0.5,1,1,,27
1030000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114944758,2 Bedroom Apartment,Pinelands,2,1,1,,56
1490000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114459842,1 Bedroom Apartment,Woodstock,1,1,1,,36
550000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/113493231,1 Bedroom Apartment,Maitland,1,1,1,,33
995000,https://www.property24.com/for-sale/ocean-view/cape-town/western-cape/9069/114753350,3 Bedroom House,Ocean View,3,2,3,,
650000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114785925,3 Bedroom House,Pelican Park,3,1,2,,
490000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114964125,1 Bedroom Apartment,Wynberg,1,1,,,
720000,https://www.property24.com/for-sale/guguletu/cape-town/western-cape/8696/114711654,2 Bedroom House,Guguletu,2,1,2,209,
950000,https://www.property24.com/for-sale/kensington/cape-town/western-cape/8010/114995811,3 Bedroom House,Kensington,3,2,1,,
1476000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/113496177,Industrial Property,Maitland,,,,,246
1499000,https://www.property24.com/for-sale/gatesville/cape-town/western-cape/8746/114931212,3 Bedroom House,Gatesville,3,1,1,166,
1350000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/113527661,Apartment,Zonnebloem,,1,1,,31
899000,https://www.property24.com/for-sale/capricorn/cape-town/western-cape/12788/114441604,1 Bedroom Apartment,Capricorn,1,1,1,,42
1395000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114434177,0.5 Bedroom Apartment,Woodstock,0.5,1,,,37
1250000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114575346,2 Bedroom House,Woodstock,2,1,,184,
890000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114576628,2 Bedroom Apartment,Maitland,2,1,1,,53
870000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114896599,Apartment,Muizenberg,,,,,
899000,https://www.property24.com/for-sale/capricorn/cape-town/western-cape/12788/115021022,1 Bedroom Apartment,Capricorn,1,1,1,,42
1050000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114636440,1 Bedroom Apartment,Observatory,1,1,,,64
1500000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114912267,House,Woodstock,,,,,
695000,https://www.property24.com/for-sale/bonteheuwel/cape-town/western-cape/8739/114918601,2 Bedroom House,Bonteheuwel,2,1,2,239,
290000,https://www.property24.com/for-sale/greenville-garden-city/cape-town/western-cape/16424/114751065,2 Bedroom House,Greenville Garden City,2,1,1,98,
499000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/113387180,1 Bedroom Apartment,Maitland,1,1,1,,30
1120000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114112343,1 Bedroom Apartment,Woodstock,1,1,1,,
595000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114515584,2 Bedroom Apartment,Maitland,2,1,,,47
1325000,https://www.property24.com/for-sale/kenilworth/cape-town/western-cape/8669/114402482,1 Bedroom Apartment,Kenilworth,1,1,1,,41
1450000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114421992,2 Bedroom Apartment,Observatory,2,1,1,,71
945000,https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/114436916,2 Bedroom Apartment,Lansdowne,2,1,2,,54
1350000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/113885503,1 Bedroom Apartment,Observatory,1,1,1,,39
1099000,https://www.property24.com/for-sale/grassy-park/cape-town/western-cape/10204/114659881,2 Bedroom House,Grassy Park,2,1,5,275,
1500000,https://www.property24.com/for-sale/ottery/cape-town/western-cape/10090/114848469,Vacant Land,Ottery,,,,732,
895000,https://www.property24.com/for-sale/schaapkraal/cape-town/western-cape/12527/114993164,2 Bedroom Apartment,Schaapkraal,2,1,,,
1495000,https://www.property24.com/for-sale/windermere/cape-town/western-cape/8019/114546625,5 Bedroom House,Windermere,5,2,3,271,
850000,https://www.property24.com/for-sale/ndabeni/cape-town/western-cape/8014/114662999,2 Bedroom Apartment,Ndabeni,2,1,1,,56
850000,https://www.property24.com/for-sale/steenberg/cape-town/western-cape/9040/114038406,4 Bedroom House,Steenberg,4,2,3,368,
1325000,https://www.property24.com/for-sale/thornton/cape-town/western-cape/8112/114450857,2 Bedroom Townhouse,Thornton,2,1,2,132,
650000,https://www.property24.com/for-sale/southfield/cape-town/western-cape/10096/114391943,1 Bedroom Apartment,Southfield,1,1,1,,51
695000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114617780,2 Bedroom Apartment,Belhar,2,1,2,,38
779000,https://www.property24.com/for-sale/bonteheuwel/cape-town/western-cape/8739/114656799,3 Bedroom House,Bonteheuwel,3,2,3,204,
1143000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/113979908,1 Bedroom Apartment,Woodstock,1,1,1,,25
1290000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114381487,0.5 Bedroom Apartment,Cape Town City Centre,0.5,1,,,19
1250000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114434391,1 Bedroom Apartment,Zonnebloem,1,1,1,,57
1395000,https://www.property24.com/for-sale/wetton/cape-town/western-cape/8812/114450876,3 Bedroom Townhouse,Wetton,3,2,6,,83
1150000,https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/113992832,4 Bedroom House,Philippi East,4,4,3,252,
1050000,https://www.property24.com/for-sale/harfield-village/cape-town/western-cape/8666/114359293?plId=1829772&amp;plt=4,1 Bedroom Apartment,Harfield Village,1,1,1,,
1495000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114484145,1 Bedroom Apartment,Pinelands,1,1,2,,69
1215000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114439435,0.5 Bedroom Apartment,Observatory,0.5,1,1,,37
990000,https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/114255572,2 Bedroom House,Salt River,2,1,1,121,
695000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114544244,1 Bedroom Apartment,Wynberg,1,1,1,,59
1500000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/113548438,4 Bedroom House,Woodstock,4,2.5,,162,
1390000,https://www.property24.com/for-sale/heathfield/cape-town/western-cape/10207/113915958,3 Bedroom House,Heathfield,3,1,3,246,
1230000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114381763,1 Bedroom Apartment,Cape Town City Centre,1,1,,,26
960000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114411813,1 Bedroom Apartment,Woodstock,1,1,1,,43
1143000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114877567,1 Bedroom Apartment,Woodstock,1,1,1,,25
1400000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114522577,2 Bedroom Apartment,Zonnebloem,2,2,1,,90
895000,https://www.property24.com/for-sale/capricorn/cape-town/western-cape/12788/110814051,Vacant Land,Capricorn,,,,335,
